Code Produit,Code année,Emission de ch4,Emission de CO2,Emission de N2O,Emission indirecte de NO2
69921,2018,0.5664,,,
69921,2019,1.0955,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.2508,243.7143,,
6994,2016,0.3954,344.6286,,
6994,2017,0.3953,353.8909,,
6994,2018,0.43,397.4346,,
6994,2019,0.4638,430.9867,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0982,30.978,,
6994,2016,0.1466,46.2174,,
6994,2017,0.0945,29.7983,,
6994,2018,0.1287,40.5892,,
6994,2019,0.1319,41.5896,,
5058,2015,13.2654,,,
5058,2016,13.2204,,,
5058,2017,13.2255,,,
5058,2018,13.1218,,,
5058,2019,13.295,,,
5059,2015,1.0949,,,
5059,2016,1.0958,,,
5059,2017,1.1028,,,
5059,2018,1.099,,,
5059,2019,1.1101,,,
5060,2015,2.2981,,,
5060,2016,2.4719,,,
5060,2017,2.4399,,,
5060,2018,1.7356,,,
5060,2019,1.411,,,
5066,2015,0.0939,,,
5066,2016,0.0954,,,
5066,2017,0.106,,,
5066,2018,0.0639,,,
5066,2019,0.0548,,,
6795,2015,0.0436,,,
6795,2016,0.0206,,,
6795,2017,0.043,,,
6795,2018,0.0173,,,
6795,2019,0.0173,,,
6992,2015,0.7398,,,
6992,2016,0.3649,,,
6992,2017,0.2059,,,
6992,2018,0.1103,,,
6992,2019,0.0319,,,
69921,2015,0.2454,,,
69921,2016,0.0395,,,
69921,2017,0.027000000000000003,,,
69921,2018,0.0333,,,
69921,2019,0.0021,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0102,14.8387,,
6994,2016,0.0121,15.4758,,
6994,2017,0.0121,16.0545,,
6994,2018,0.0136,17.9151,,
6994,2019,0.013000000000000001,18.285999999999998,,
5058,2015,665.6963,,,
5058,2016,674.3671,,,
5058,2017,681.8202,,,
5058,2018,695.6078,,,
5058,2019,706.6080000000001,,,
5059,2015,22.6273,,,
5059,2016,22.9332,,,
5059,2017,23.4306,,,
5059,2018,23.7876,,,
5059,2019,24.2221,,,
5060,2015,11.645,,,
5060,2016,11.4733,,,
5060,2017,12.0977,,,
5060,2018,11.8843,,,
5060,2019,13.1097,,,
5066,2015,1.9064,,,
5066,2016,1.8125,,,
5066,2017,1.8679,,,
5066,2018,2.0107,,,
5066,2019,2.0619,,,
6795,2015,26.8169,,,
6795,2016,41.8554,,,
6795,2017,31.8641,,,
6795,2018,20.5217,,,
6795,2019,49.0507,,,
6992,2015,44.6404,,,
6992,2016,61.1588,,,
6992,2017,31.3688,,,
6992,2018,37.4289,,,
6992,2019,202.1153,,,
69921,2015,44.1294,,,
69921,2016,58.7977,,,
69921,2017,29.4117,,,
69921,2018,34.8443,,,
69921,2019,173.8063,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0794,487.5917,,
6994,2016,0.084,500.4786,,
6994,2017,0.0897,528.0108,,
6994,2018,0.0909,553.2090000000001,,
6994,2019,0.0938,567.355,,
5058,2015,50.4491,,,
5058,2016,50.13399999999999,,,
5058,2017,48.8821,,,
5058,2018,48.1242,,,
5058,2019,46.7561,,,
5059,2015,11.1896,,,
5059,2016,10.9593,,,
5059,2017,10.7783,,,
5059,2018,10.6124,,,
5059,2019,10.4024,,,
5066,2015,0.5854,,,
5066,2016,0.5947,,,
5066,2017,0.6002,,,
5066,2018,0.5968,,,
5066,2019,0.5925,,,
6795,2015,0.0607,,,
6795,2016,0.0705,,,
6795,2017,0.4467,,,
6795,2018,0.0059,,,
6795,2019,0.0662,,,
6992,2015,0.0224,,,
6992,2016,0.0075,,,
6992,2017,0.0873,,,
6992,2018,0.0199,,,
6992,2019,0.0748,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.2325,34.2852,,
6993,2016,0.1163,17.1424,,
6993,2017,0.5813,85.7126,,
6993,2018,0.0715,10.549000000000001,,
6993,2019,0.0,0.0,,
6994,2015,0.0145,54.5988,,
6994,2016,0.0207,57.4145,,
6994,2017,0.03,69.8121,,
6994,2018,0.0512,146.5216,,
6994,2019,0.0562,166.1564,,
5058,2015,67.3701,,,
5058,2016,60.3557,,,
5058,2017,45.4728,,,
5058,2018,46.0911,,,
5058,2019,46.2181,,,
5059,2015,2.2215,,,
5059,2016,2.0151,,,
5059,2017,1.5097,,,
5059,2018,1.5239,,,
5059,2019,1.5384,,,
5066,2015,0.0401,,,
5066,2016,0.1446,,,
5066,2017,0.1378,,,
5066,2018,0.2078,,,
5066,2019,0.0975,,,
6795,2015,31.6225,,,
6795,2016,21.6355,,,
6795,2017,91.8827,,,
6795,2018,48.8807,,,
6795,2019,17.6612,,,
6992,2015,0.0099,,,
6992,2016,0.0198,,,
6992,2017,0.0124,,,
6992,2018,0.0099,,,
6992,2019,0.0943,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,980.2694,79401.8242,,
6993,2016,434.2205,35171.8597,,
6993,2017,473.8654,38383.0939,,
6993,2018,663.7821,53766.350999999995,,
6993,2019,1153.3636,93422.4533,,
6994,2015,0.131,108.4713,,
6994,2016,0.1718,146.0618,,
6994,2017,0.1905,162.9935,,
6994,2018,0.1844,163.6545,,
6994,2019,0.1941,173.0474,,
5058,2015,12767.0484,,,
5058,2016,12909.7581,,,
5058,2017,12691.3741,,,
5058,2018,12625.2667,,,
5058,2019,12681.5228,,,
5059,2015,299.0194,,,
5059,2016,302.7663,,,
5059,2017,302.4849,,,
5059,2018,302.4491,,,
5059,2019,303.0536,,,
5060,2015,138.9103,,,
5060,2016,126.2782,,,
5060,2017,130.3229,,,
5060,2018,121.6152,,,
5060,2019,111.0848,,,
5066,2015,65.1907,,,
5066,2016,63.5895,,,
5066,2017,69.9728,,,
5066,2018,66.1416,,,
5066,2019,69.7965,,,
6795,2015,245.3052,,,
6795,2016,187.7066,,,
6795,2017,244.3264,,,
6795,2018,98.0962,,,
6795,2019,231.8395,,,
6992,2015,183.8771,,,
6992,2016,153.1395,,,
6992,2017,233.8627,,,
6992,2018,69.5836,,,
6992,2019,192.68599999999998,,,
69921,2015,180.2627,,,
69921,2016,150.8728,,,
69921,2017,230.8906,,,
69921,2018,67.9026,,,
69921,2019,189.0112,,,
6993,2015,23.5486,1907.4342,,
6993,2016,96.9029,7849.1387,,
6993,2017,0.3327,26.9466,,
6993,2018,37.6635,3050.7439,,
6993,2019,122.7568,9943.3025,,
6994,2015,6.227,23131.6695,,
6994,2016,5.4456,19450.9013,,
6994,2017,6.0484,24234.2335,,
6994,2018,5.9108,24064.7317,,
6994,2019,5.8059,24307.0567,,
5058,2015,0.2589,,,
5058,2016,0.2589,,,
5058,2017,0.242,,,
5058,2018,0.2168,,,
5058,2019,0.2106,,,
5059,2015,0.3671,,,
5059,2016,0.3765,,,
5059,2017,0.3666,,,
5059,2018,0.3923,,,
5059,2019,0.3607,,,
5060,2015,0.1604,,,
5060,2016,0.1759,,,
5060,2017,0.1598,,,
5060,2018,0.136,,,
5060,2019,0.1342,,,
5066,2015,0.0014,,,
5066,2016,0.0015,,,
5066,2017,0.0014,,,
5066,2018,0.0012,,,
5066,2019,0.0011,,,
6795,2015,0.0061,,,
6795,2016,0.0012,,,
6992,2015,0.0062,,,
6992,2016,0.0124,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0021,,,
69921,2015,0.0062,,,
69921,2016,0.0124,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0021,,,
6993,2015,0.512,41.8134,,
6993,2016,0.5703,46.1979,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0837,8.1279,,
6994,2015,0.0088,13.2815,,
6994,2016,0.0085,12.4471,,
6994,2017,0.0098,21.1015,,
6994,2018,0.0113,26.2333,,
6994,2019,0.0118,28.8505,,
5058,2015,58.9992,,,
5058,2016,58.1286,,,
5058,2017,58.4815,,,
5058,2018,55.4621,,,
5058,2019,52.9195,,,
5059,2015,9.3039,,,
5059,2016,9.4471,,,
5059,2017,9.6448,,,
5059,2018,9.2784,,,
5059,2019,8.642999999999999,,,
5060,2015,3.4748,,,
5060,2016,3.3566,,,
5060,2017,2.9215,,,
5060,2018,3.08,,,
5060,2019,3.3096,,,
5066,2015,2.5592,,,
5066,2016,2.4045,,,
5066,2017,2.3266,,,
5066,2018,2.5258,,,
5066,2019,2.8266,,,
6795,2015,0.0417,,,
6795,2016,0.0784,,,
6795,2017,0.0679,,,
6795,2018,0.0247,,,
6795,2019,0.0827,,,
6992,2015,0.1022,,,
6992,2016,0.0474,,,
6992,2017,0.0548,,,
6992,2018,0.0125,,,
6992,2019,0.0399,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0881,12.995999999999999,,
6993,2016,0.1335,19.6822,,
6993,2017,0.1475,21.7548,,
6993,2018,0.1041,15.35,,
6993,2019,0.3404,50.1959,,
6994,2015,0.2307,569.2458,,
6994,2016,0.2311,526.4281,,
6994,2017,0.2561,530.3529,,
6994,2018,0.2295,548.0835,,
6994,2019,0.2297,543.976,,
5058,2015,443.3459,,,
5058,2016,455.9769,,,
5058,2017,466.2864,,,
5058,2018,476.69,,,
5058,2019,486.2659,,,
5059,2015,21.5145,,,
5059,2016,21.8234,,,
5059,2017,22.3181,,,
5059,2018,22.825,,,
5059,2019,23.2809,,,
5060,2015,35.5646,,,
5060,2016,42.4034,,,
5060,2017,41.1394,,,
5060,2018,40.1085,,,
5060,2019,44.1722,,,
5066,2015,2.4346,,,
5066,2016,2.7228,,,
5066,2017,2.8358,,,
5066,2018,2.9993,,,
5066,2019,3.012,,,
6795,2015,17.4072,,,
6795,2016,23.6758,,,
6795,2017,21.0987,,,
6795,2018,15.6499,,,
6795,2019,16.2252,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0808,218.2115,,
6994,2016,0.086,212.9927,,
6994,2017,0.114,275.8132,,
6994,2018,0.1315,318.08,,
6994,2019,0.1434,345.7606,,
5058,2015,40.7112,,,
5058,2016,44.7665,,,
5058,2017,56.739,,,
5058,2018,56.4309,,,
5058,2019,45.6575,,,
5059,2015,1.834,,,
5059,2016,1.9883,,,
5059,2017,2.4362,,,
5059,2018,2.5774,,,
5059,2019,2.2726,,,
5060,2015,2.3972,,,
5060,2016,4.4626,,,
5060,2017,3.4651,,,
5060,2018,3.4869,,,
5060,2019,4.1298,,,
5066,2015,0.3938,,,
5066,2016,0.5659,,,
5066,2017,0.5762,,,
5066,2018,0.6098,,,
5066,2019,0.8316,,,
6795,2015,0.4219,,,
6795,2016,0.4765,,,
6795,2017,0.3557,,,
6795,2018,0.4216,,,
6795,2019,0.4344,,,
6992,2015,0.0124,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0025,,,
6992,2019,0.0124,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,11.4484,928.5355,,
6993,2016,17.3598,1406.2448,,
6993,2017,14.41,1167.2132,,
6993,2018,18.4165,1491.7379999999998,,
6993,2019,18.2312,1476.7248,,
6994,2015,0.0836,26.3511,,
6994,2016,0.1023,32.2568,,
6994,2017,0.1185,37.3793,,
6994,2018,0.1495,47.1382,,
6994,2019,0.1639,51.6823,,
5058,2015,2.1441,,,
5058,2016,2.1778,,,
5058,2017,1.899,,,
5058,2018,1.8983,,,
5058,2019,1.9138,,,
5059,2015,0.1823,,,
5059,2016,0.1837,,,
5059,2017,0.1536,,,
5059,2018,0.1535,,,
5059,2019,0.1561,,,
5066,2015,0.087,,,
5066,2016,0.0878,,,
5066,2017,0.0878,,,
5066,2018,0.0874,,,
5066,2019,0.0761,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0037,22.2683,,
6994,2016,0.004,24.4379,,
6994,2017,0.0042,26.0346,,
6994,2018,0.0044,26.715,,
6994,2019,0.0046,27.7414,,
5058,2015,177.9224,,,
5058,2016,178.8342,,,
5058,2017,176.7715,,,
5058,2018,173.87900000000002,,,
5058,2019,172.418,,,
5059,2015,23.3439,,,
5059,2016,23.4849,,,
5059,2017,23.3108,,,
5059,2018,22.7209,,,
5059,2019,22.6348,,,
5060,2015,436.82599999999996,,,
5060,2016,459.0031,,,
5060,2017,473.7453,,,
5060,2018,479.3627,,,
5060,2019,468.3789,,,
5066,2015,4.431,,,
5066,2016,4.7884,,,
5066,2017,4.9669,,,
5066,2018,5.266,,,
5066,2019,5.24,,,
6795,2015,26.1815,,,
6795,2016,20.7852,,,
6795,2017,25.781,,,
6795,2018,18.754,,,
6795,2019,20.2612,,,
6992,2015,91.3436,,,
6992,2016,83.0335,,,
6992,2017,75.8402,,,
6992,2018,51.3303,,,
6992,2019,51.7743,,,
69921,2015,48.0708,,,
69921,2016,34.6835,,,
69921,2017,42.1017,,,
69921,2018,27.3711,,,
69921,2019,29.8205,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0229,147.5961,,
6994,2016,0.0244,172.2596,,
6994,2017,0.0265,169.5136,,
6994,2018,0.0312,186.9498,,
6994,2019,0.0335,197.2137,,
5058,2015,240.2258,,,
5058,2016,231.11700000000002,,,
5058,2017,230.4093,,,
5058,2018,230.6399,,,
5058,2019,230.8738,,,
5059,2015,10.4505,,,
5059,2016,10.2133,,,
5059,2017,10.2096,,,
5059,2018,10.2761,,,
5059,2019,10.3596,,,
5060,2015,15.8745,,,
5060,2016,19.3322,,,
5060,2017,13.8736,,,
5060,2018,17.9344,,,
5060,2019,18.7886,,,
5066,2015,3.7878,,,
5066,2016,3.9081,,,
5066,2017,3.884,,,
5066,2018,4.2776,,,
5066,2019,4.4717,,,
6795,2015,19.6618,,,
6795,2016,26.197,,,
6795,2017,23.2085,,,
6795,2018,22.1926,,,
6795,2019,18.3102,,,
6992,2015,8.908,,,
6992,2016,14.5983,,,
6992,2017,14.139000000000001,,,
6992,2018,9.926,,,
6992,2019,17.344,,,
69921,2015,8.7395,,,
69921,2016,14.0979,,,
69921,2017,13.9879,,,
69921,2018,9.863999999999999,,,
69921,2019,17.1408,,,
6993,2015,69.3611,5618.2487,,
6993,2016,67.9666,5505.2982,,
6993,2017,77.6154,6286.844,,
6993,2018,50.2544,4070.6101,,
6993,2019,142.1922,11517.5678,,
6994,2015,0.0299,90.2777,,
6994,2016,0.0302,93.0479,,
6994,2017,0.026000000000000002,88.2354,,
6994,2018,0.0245,88.6769,,
6994,2019,0.0233,81.5477,,
5058,2015,721.5954,,,
5058,2016,720.4404,,,
5058,2017,716.9956,,,
5058,2018,721.1171,,,
5058,2019,718.4159,,,
5059,2015,207.7296,,,
5059,2016,212.7711,,,
5059,2017,216.2183,,,
5059,2018,220.2268,,,
5059,2019,223.0308,,,
5066,2015,13.942,,,
5066,2016,13.5109,,,
5066,2017,13.4987,,,
5066,2018,14.5344,,,
5066,2019,14.3463,,,
6795,2015,21.2173,,,
6795,2016,6.4706,,,
6795,2017,21.6264,,,
6795,2018,9.599,,,
6795,2019,6.7266,,,
6992,2015,29.6145,,,
6992,2016,15.5715,,,
6992,2017,23.7453,,,
6992,2018,61.9692,,,
6992,2019,40.0065,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,459.6533,67773.3183,,
6993,2016,205.942,30365.0064,,
6993,2017,251.9157,37143.5767,,
6993,2018,81.7424,12052.4588,,
6993,2019,174.3265,25703.4804,,
6994,2015,5.1434,17579.3763,,
6994,2016,5.3575,17730.8555,,
6994,2017,5.1193,18243.5001,,
6994,2018,5.1588,19022.2115,,
6994,2019,5.1715,19367.7106,,
5058,2015,186.4543,,,
5058,2016,192.5544,,,
5058,2017,190.9646,,,
5058,2018,201.3955,,,
5058,2019,203.9663,,,
5059,2015,7.3847,,,
5059,2016,7.3881,,,
5059,2017,7.3496,,,
5059,2018,7.561,,,
5059,2019,7.7547,,,
5060,2015,5.2455,,,
5060,2016,5.8706,,,
5060,2017,4.6313,,,
5060,2018,6.5303,,,
5060,2019,5.8047,,,
5066,2015,0.6575,,,
5066,2016,0.6222,,,
5066,2017,0.5297,,,
5066,2018,0.5396,,,
5066,2019,0.4966,,,
6795,2015,1.0284,,,
6795,2016,0.4902,,,
6795,2017,2.9323,,,
6795,2018,0.1697,,,
6795,2019,0.6006,,,
6992,2015,10.411,,,
6992,2016,1.8896,,,
6992,2017,24.6495,,,
6992,2018,0.7744,,,
6992,2019,3.2671,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0128,1.8846,,
6993,2016,0.0639,9.4224,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,1.7901,263.935,,
6994,2015,0.0999,681.688,,
6994,2016,0.1002,828.2308,,
6994,2017,0.1668,1419.6441,,
6994,2018,0.156,1492.1333,,
6994,2019,0.1675,1666.266,,
5058,2015,6841.1377,,,
5058,2016,6901.0203,,,
5058,2017,6694.6859,,,
5058,2018,6623.7582,,,
5058,2019,6549.031999999999,,,
5059,2015,1253.1668,,,
5059,2016,1237.6183,,,
5059,2017,1194.0287,,,
5059,2018,1118.8775,,,
5059,2019,885.4602,,,
5060,2015,5452.4326,,,
5060,2016,5449.7583,,,
5060,2017,5450.1202,,,
5060,2018,5351.5872,,,
5060,2019,5263.6067,,,
5066,2015,196.7508,,,
5066,2016,194.5786,,,
5066,2017,189.487,,,
5066,2018,187.7573,,,
5066,2019,184.1549,,,
6795,2015,4.7941,,,
6795,2016,3.9153,,,
6795,2017,3.0561,,,
6795,2018,3.9967,,,
6795,2019,3.4891,,,
6992,2015,10.6319,,,
6992,2016,11.1206,,,
6992,2017,5.8977,,,
6992,2018,12.8116,,,
6992,2019,8.1178,,,
69921,2015,0.0353,,,
69921,2016,0.027000000000000003,,,
69921,2017,0.0062,,,
69921,2018,0.0021,,,
69921,2019,0.0,,,
6993,2015,1.2784,188.4922,,
6993,2016,0.4987,73.5237,,
6993,2017,9.0789,1338.6307,,
6993,2018,1.1889,175.2894,,
6993,2019,1.1508,169.6774,,
6994,2015,214.1508,119864.2588,,
6994,2016,225.7656,123543.2997,,
6994,2017,230.3679,126787.0148,,
6994,2018,194.2298,113191.194,,
6994,2019,191.0673,112198.51199999999,,
5058,2015,0.2975,,,
5058,2016,0.2906,,,
5058,2017,0.2836,,,
5058,2018,0.2769,,,
5058,2019,0.2712,,,
5059,2015,0.8996,,,
5059,2016,0.8704,,,
5059,2017,0.8361,,,
5059,2018,0.802,,,
5059,2019,0.7748,,,
5060,2015,0.0,,,
5060,2016,0.0,,,
5060,2017,0.0,,,
5060,2018,0.0,,,
5060,2019,0.0,,,
5066,2015,0.0,,,
5066,2016,0.0,,,
5066,2017,0.0,,,
5066,2018,0.0,,,
5066,2019,0.0,,,
6795,2016,0.0166,,,
6795,2018,0.0042,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0683,651.7127,,
6994,2016,0.0705,691.32,,
6994,2017,0.0736,762.7305,,
6994,2018,0.0704,713.0743,,
6994,2019,0.0719,740.4765,,
5059,2015,0.0149,,,
5059,2016,0.0156,,,
5059,2017,0.0154,,,
5059,2018,0.0156,,,
5059,2019,0.0157,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0067,33.8183,,
6994,2016,0.0066,32.4909,,
6994,2017,0.0065,31.2747,,
6994,2018,0.0066,30.0802,,
6994,2019,0.0065,29.1717,,
5058,2015,6826.3585,,,
5058,2016,6886.0987,,,
5058,2017,6680.0823,,,
5058,2018,6609.1051,,,
5058,2019,6534.1552,,,
5059,2015,1221.0817,,,
5059,2016,1205.8505,,,
5059,2017,1162.5567,,,
5059,2018,1087.4306,,,
5059,2019,853.5498,,,
5060,2015,5406.5939,,,
5060,2016,5399.92,,,
5060,2017,5400.129,,,
5060,2018,5302.1731,,,
5060,2019,5214.4547,,,
5066,2015,196.2819,,,
5066,2016,194.0706,,,
5066,2017,188.98,,,
5066,2018,187.2572,,,
5066,2019,183.6556,,,
6795,2015,4.7938,,,
6795,2016,3.8987,,,
6795,2017,3.0561,,,
6795,2018,3.9925,,,
6795,2019,3.4891,,,
6992,2015,10.6245,,,
6992,2016,11.1206,,,
6992,2017,5.8977,,,
6992,2018,12.8116,,,
6992,2019,8.1178,,,
69921,2015,0.0353,,,
69921,2016,0.027000000000000003,,,
69921,2017,0.0062,,,
69921,2018,0.0021,,,
69921,2019,0.0,,,
6993,2015,1.2784,188.4922,,
6993,2016,0.4987,73.5237,,
6993,2017,9.0789,1338.6307,,
6993,2018,1.1889,175.2894,,
6993,2019,1.1508,169.6774,,
6994,2015,214.0758,119178.7278,,
6994,2016,225.6884,122819.4888,,
6994,2017,230.2877,125993.0096,,
6994,2018,194.1528,112448.0395,,
6994,2019,190.9889,111428.8638,,
5058,2015,14.4817,,,
5058,2016,14.6311,,,
5058,2017,14.32,,,
5058,2018,14.3763,,,
5058,2019,14.6056,,,
5059,2015,31.1706,,,
5059,2016,30.8818,,,
5059,2017,30.6205,,,
5059,2018,30.6293,,,
5059,2019,31.1199,,,
5060,2015,45.8387,,,
5060,2016,49.8383,,,
5060,2017,49.9912,,,
5060,2018,49.4141,,,
5060,2019,49.152,,,
5066,2015,0.4689,,,
5066,2016,0.508,,,
5066,2017,0.507,,,
5066,2018,0.5001,,,
5066,2019,0.4993,,,
6795,2015,0.0003,,,
6992,2015,0.0074,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
5058,2015,5.2668,,,
5058,2016,5.5708,,,
5058,2017,5.8495,,,
5058,2018,5.8427,,,
5058,2019,5.9703,,,
5059,2015,1.3085,,,
5059,2016,1.2973,,,
5059,2017,1.2983,,,
5059,2018,1.3362,,,
5059,2019,1.3089,,,
5066,2015,0.0129,,,
5066,2016,0.0091,,,
5066,2017,0.0094,,,
5066,2018,0.011000000000000001,,,
5066,2019,0.0114,,,
6795,2016,0.0233,,,
6795,2019,0.001,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0211,101.1391,,
6994,2016,0.0189,98.4062,,
6994,2017,0.0164,101.3139,,
6994,2018,0.0154,99.7746,,
6994,2019,0.0141,101.5852,,
5058,2015,1406.7996,,,
5058,2016,1410.3599,,,
5058,2017,1468.8514,,,
5058,2018,1580.1243,,,
5058,2019,1651.2211,,,
5059,2015,33.3412,,,
5059,2016,33.4092,,,
5059,2017,35.5182,,,
5059,2018,37.6928,,,
5059,2019,38.1661,,,
5060,2015,105.8579,,,
5060,2016,118.1935,,,
5060,2017,123.7512,,,
5060,2018,109.1256,,,
5060,2019,110.0559,,,
5066,2015,2.5649,,,
5066,2016,2.7,,,
5066,2017,2.6719999999999997,,,
5066,2018,2.6481,,,
5066,2019,2.6016,,,
6795,2015,19.6098,,,
6795,2016,27.7747,,,
6795,2017,18.0243,,,
6795,2018,32.4554,,,
6795,2019,23.2037,,,
6992,2015,5.6456,,,
6992,2016,5.9214,,,
6992,2017,3.4011,,,
6992,2018,16.9073,,,
6992,2019,4.1669,,,
69921,2015,5.1698,,,
69921,2016,5.6216,,,
69921,2017,3.3416,,,
69921,2018,16.6,,,
69921,2019,3.6366,,,
6993,2015,10.7748,872.7602,,
6993,2016,208.8767,16973.8527,,
6993,2017,0.0,0.0,,
6993,2018,2.2184,179.6891,,
6993,2019,39.9304,3234.3643,,
6994,2015,8.687000000000001,3653.9161,,
6994,2016,8.8712,3697.099,,
6994,2017,9.3614,3856.8512,,
6994,2018,9.4447,3938.6979,,
6994,2019,9.3033,3909.1093,,
5058,2015,2.4855,,,
5058,2016,2.5008,,,
5058,2017,2.4967,,,
5058,2018,2.5017,,,
5058,2019,2.5067,,,
5059,2015,0.0899,,,
5059,2016,0.0908,,,
5059,2017,0.0907,,,
5059,2018,0.0909,,,
5059,2019,0.0911,,,
5060,2015,6.7018,,,
5060,2016,6.9913,,,
5060,2017,7.2484,,,
5060,2018,7.5037,,,
5060,2019,7.7577,,,
5066,2015,0.0438,,,
5066,2016,0.0457,,,
5066,2017,0.0474,,,
5066,2018,0.0491,,,
5066,2019,0.0507,,,
6795,2015,0.0161,,,
6795,2016,0.016,,,
6795,2017,0.0003,,,
6795,2018,0.0057,,,
6795,2019,0.0353,,,
6992,2015,0.0249,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0021,,,
6992,2019,0.0021,,,
69921,2015,0.0249,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
